Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total cell count	Trans. 700 nm	LED 3 [525 nm]	LED 4 [570 nm]	LED 5 [610 nm]	LED 6 [370 nm]	LED 7 [590 nm]	LED 8 [470 nm]	Pressure	Temp. LEDs	Temp. Sensor
date	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	r.u.	cells/ml	digits	digits	digits	digits	digits	digits	digits	bar	°C	°C
6/18/2025 12:34:59 PM	0.00	0.47	0.00	0.00	0.00	0.00	0.00	0.00	0.47	64.27	-0.74	23.47	0	472	0	0	0	0	0	0	472	117.23	-0.79	0.38	5.05	0.36	3.75	-0.54	0.93	25.06	26.05
6/18/2025 12:35:02 PM	0.00	0.67	0.00	0.00	0.00	0.00	0.00	0.00	0.67	65.07	-0.75	23.47	0	667	0	0	0	0	0	0	667	118.69	3.02	2.70	5.33	1.00	3.74	-2.63	0.93	25.10	26.05
6/18/2025 12:35:05 PM	0.00	0.39	0.00	0.00	0.00	0.00	0.00	0.02	0.39	64.87	-0.75	23.46	0	389	0	0	0	0	0	0	389	118.34	2.92	-5.57	3.68	2.41	4.73	-2.51	0.93	25.10	26.03
6/18/2025 12:35:07 PM	0.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.31	64.98	-0.75	23.48	164	0	0	0	0	0	0	0	164	118.54	-0.59	-3.42	2.84	1.41	3.49	1.14	0.93	25.13	26.06
6/18/2025 12:35:10 PM	0.00	1.36	0.00	0.00	0.00	0.00	0.00	0.05	1.36	52.78	-0.75	23.48	0	1358	0	0	0	0	0	0	1358	96.28	-4.16	-3.56	10.86	6.14	5.01	-4.53	0.93	25.17	26.08
6/18/2025 12:35:13 PM	0.00	0.51	0.00	0.00	0.00	0.00	0.00	0.34	0.51	63.85	-0.75	23.46	0	513	0	0	0	0	0	0	513	116.47	-2.55	0.94	4.72	6.82	4.80	1.70	0.93	25.18	26.05
6/18/2025 12:35:16 PM	0.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.09	59.83	-0.75	23.52	49	0	0	0	0	0	0	0	49	109.13	-3.24	-3.89	2.61	-2.07	3.04	3.07	0.93	25.20	26.13
6/18/2025 12:35:18 PM	0.00	0.42	0.00	0.00	0.00	0.00	0.00	0.00	0.42	61.28	-0.75	23.51	0	420	0	0	0	0	0	0	420	111.79	-2.52	1.38	2.97	2.05	5.46	-2.49	0.93	25.24	26.10
6/18/2025 12:35:21 PM	0.82	0.06	0.00	0.00	0.00	0.00	0.00	0.00	0.88	50.09	-0.74	23.48	434	58	0	0	0	0	0	0	492	91.39	-3.07	0.30	3.68	0.41	4.28	4.64	0.93	25.25	26.13
6/18/2025 12:35:23 PM	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	52.09	-0.64	23.47	0	0	0	0	0	0	0	0	0	95.02	-7.07	-4.80	0.95	-3.80	7.38	-1.79	0.94	25.25	26.14
6/18/2025 12:35:26 PM	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	27.60	-0.59	23.47	0	0	0	0	0	0	0	0	0	50.37	-3.20	-5.46	1.86	-0.44	4.39	-0.65	0.94	25.30	26.14
6/18/2025 12:35:29 PM	6.00	1.12	0.00	1.47	0.00	0.00	0.00	0.00	8.59	38.42	-0.56	23.45	3180	1119	0	44	0	0	0	0	4343	70.11	5.17	1.43	11.12	14.75	22.54	29.19	0.95	25.31	26.18
6/18/2025 12:35:32 PM	20.84	0.02	0.00	21.80	0.00	0.00	0.00	0.00	42.65	36.57	-0.52	23.45	11043	19	0	654	0	0	0	0	11716	66.73	64.99	29.79	80.45	54.99	99.29	185.99	0.95	25.30	26.10
6/18/2025 12:35:35 PM	13.86	0.91	2.87	15.00	0.00	0.00	0.00	0.00	32.65	17.85	-0.49	23.50	7348	911	1290	450	0	0	0	0	10000	32.59	51.14	20.60	61.95	41.92	75.24	140.13	0.95	25.32	26.16
