"Plot Title: hobo100_Meso_20250617"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 10523599, SEN S/N: 10523599)","Intensity, lum/ft² (LGR S/N: 10523599, SEN S/N: 10523599)","Coupler Attached (LGR S/N: 10523599)","Host Connected (LGR S/N: 10523599)","Stopped (LGR S/N: 10523599)","End Of File (LGR S/N: 10523599)"
1,06/18/25 12:00:00 PM,9.373,1.0,,,,
2,06/18/25 12:10:00 PM,9.472,0.0,,,,
3,06/18/25 12:20:00 PM,9.571,0.0,,,,
4,06/18/25 12:30:00 PM,9.669,1.0,,,,
5,06/18/25 12:40:00 PM,9.866,1.0,,,,
6,06/18/25 12:50:00 PM,10.063,1.0,,,,
7,06/18/25 01:00:00 PM,10.357,0.0,,,,
8,06/18/25 01:10:00 PM,10.748,0.0,,,,
9,06/18/25 01:20:00 PM,10.944,2.0,,,,
10,06/18/25 01:30:00 PM,11.528,3.0,,,,
11,06/18/25 01:40:00 PM,11.916,1.0,,,,
12,06/18/25 01:50:00 PM,12.110,1.0,,,,
13,06/18/25 02:00:00 PM,12.207,0.0,,,,
14,06/18/25 02:10:00 PM,12.207,0.0,,,,
15,06/18/25 02:20:00 PM,12.013,0.0,,,,
16,06/18/25 02:30:00 PM,14.038,0.0,,,,
17,06/18/25 02:40:00 PM,15.951,0.0,,,,
18,06/18/25 02:50:00 PM,16.713,1.0,,,,
19,06/18/25 03:00:00 PM,16.999,0.0,,,,
20,06/18/25 03:10:00 PM,17.379,0.0,,,,
21,06/18/25 03:20:00 PM,17.475,0.0,,,,
22,06/18/25 03:30:00 PM,17.665,0.0,,,,
23,06/18/25 03:40:00 PM,17.665,0.0,,,,
24,06/18/25 03:50:00 PM,18.426,99.0,,,,
25,06/18/25 04:00:00 PM,23.966,2.0,,,,
26,06/18/25 04:10:00 PM,24.545,4.0,,,,
27,06/18/25 04:20:00 PM,24.255,14.0,,,,
28,06/18/25 04:30:00 PM,24.255,7.0,,,,
29,06/18/25 04:40:00 PM,24.448,6.0,,,,
30,06/18/25 04:50:00 PM,24.931,6.0,,,,
31,06/18/25 05:00:00 PM,25.222,6.0,,,,
32,06/18/25 05:10:00 PM,24.931,6.0,,,,
33,06/18/25 05:20:00 PM,24.641,6.0,,,,
34,06/18/25 05:30:00 PM,24.255,8.0,,,,
35,06/18/25 05:40:00 PM,23.966,9.0,,,,
36,06/18/25 05:50:00 PM,23.966,1.0,,,,
37,06/18/25 06:00:00 PM,24.738,1.0,,,,
38,06/18/25 06:10:00 PM,24.738,0.0,,,,
39,06/18/25 06:20:00 PM,24.448,0.0,,,,
40,06/18/25 06:30:00 PM,24.255,0.0,,,,
41,06/18/25 06:40:00 PM,23.966,0.0,,,,
42,06/18/25 06:50:00 PM,23.773,0.0,,,,
43,06/18/25 07:00:00 PM,23.581,0.0,,,,
44,06/18/25 07:10:00 PM,23.484,0.0,,,,
45,06/18/25 07:20:00 PM,23.388,0.0,,,,
46,06/18/25 07:30:00 PM,23.292,0.0,,,,
47,06/18/25 07:40:00 PM,23.196,0.0,,,,
48,06/18/25 07:50:00 PM,23.196,0.0,,,,
49,06/18/25 08:00:00 PM,23.100,0.0,,,,
50,06/18/25 08:10:00 PM,23.100,0.0,,,,
51,06/18/25 08:20:00 PM,23.100,0.0,,,,
52,06/18/25 08:30:00 PM,23.004,0.0,,,,
53,06/18/25 08:40:00 PM,23.004,0.0,,,,
54,06/18/25 08:50:00 PM,23.004,0.0,,,,
55,06/18/25 09:00:00 PM,23.004,0.0,,,,
56,06/18/25 09:10:00 PM,23.004,0.0,,,,
57,06/18/25 09:20:00 PM,23.004,0.0,,,,
58,06/18/25 09:30:00 PM,23.004,0.0,,,,
59,06/18/25 09:40:00 PM,23.004,0.0,,,,
60,06/18/25 09:50:00 PM,23.004,0.0,,,,
61,06/18/25 10:00:00 PM,23.004,0.0,,,,
62,06/18/25 10:10:00 PM,23.100,0.0,,,,
63,06/18/25 10:20:00 PM,23.100,0.0,,,,
64,06/18/25 10:30:00 PM,23.100,0.0,,,,
65,06/18/25 10:40:00 PM,23.100,0.0,,,,
66,06/18/25 10:50:00 PM,23.100,0.0,,,,
67,06/18/25 11:00:00 PM,23.100,0.0,,,,
68,06/18/25 11:10:00 PM,23.100,0.0,,,,
69,06/18/25 11:20:00 PM,23.100,0.0,,,,
70,06/18/25 11:30:00 PM,23.100,0.0,,,,
71,06/18/25 11:40:00 PM,23.100,0.0,,,,
72,06/18/25 11:50:00 PM,23.100,0.0,,,,
73,06/19/25 12:00:00 AM,23.100,0.0,,,,
74,06/19/25 12:10:00 AM,23.100,0.0,,,,
75,06/19/25 12:20:00 AM,23.100,0.0,,,,
76,06/19/25 12:30:00 AM,23.100,0.0,,,,
77,06/19/25 12:40:00 AM,23.100,0.0,,,,
78,06/19/25 12:50:00 AM,23.100,0.0,,,,
79,06/19/25 01:00:00 AM,23.100,0.0,,,,
80,06/19/25 01:10:00 AM,23.100,0.0,,,,
81,06/19/25 01:20:00 AM,23.100,0.0,,,,
82,06/19/25 01:30:00 AM,23.004,0.0,,,,
83,06/19/25 01:40:00 AM,23.004,0.0,,,,
84,06/19/25 01:50:00 AM,23.100,0.0,,,,
85,06/19/25 02:00:00 AM,23.004,0.0,,,,
86,06/19/25 02:10:00 AM,23.004,0.0,,,,
87,06/19/25 02:20:00 AM,23.004,0.0,,,,
88,06/19/25 02:30:00 AM,23.004,0.0,,,,
89,06/19/25 02:40:00 AM,23.004,0.0,,,,
90,06/19/25 02:50:00 AM,23.004,0.0,,,,
91,06/19/25 03:00:00 AM,23.004,0.0,,,,
92,06/19/25 03:10:00 AM,23.004,0.0,,,,
93,06/19/25 03:20:00 AM,23.004,0.0,,,,
94,06/19/25 03:30:00 AM,23.004,0.0,,,,
95,06/19/25 03:40:00 AM,23.004,0.0,,,,
96,06/19/25 03:50:00 AM,23.004,0.0,,,,
97,06/19/25 04:00:00 AM,23.004,0.0,,,,
98,06/19/25 04:10:00 AM,23.004,0.0,,,,
99,06/19/25 04:20:00 AM,23.004,0.0,,,,
100,06/19/25 04:30:00 AM,23.004,0.0,,,,
101,06/19/25 04:40:00 AM,23.004,0.0,,,,
102,06/19/25 04:50:00 AM,23.004,0.0,,,,
103,06/19/25 05:00:00 AM,23.004,0.0,,,,
104,06/19/25 05:10:00 AM,23.004,0.0,,,,
105,06/19/25 05:20:00 AM,23.004,0.0,,,,
106,06/19/25 05:30:00 AM,23.004,0.0,,,,
107,06/19/25 05:40:00 AM,23.004,0.0,,,,
108,06/19/25 05:50:00 AM,23.004,0.0,,,,
109,06/19/25 06:00:00 AM,23.004,0.0,,,,
110,06/19/25 06:10:00 AM,23.004,0.0,,,,
111,06/19/25 06:20:00 AM,23.004,0.0,,,,
112,06/19/25 06:30:00 AM,22.908,0.0,,,,
113,06/19/25 06:40:00 AM,23.004,0.0,,,,
114,06/19/25 06:50:00 AM,23.004,0.0,,,,
115,06/19/25 07:00:00 AM,22.908,0.0,,,,
116,06/19/25 07:10:00 AM,22.908,0.0,,,,
117,06/19/25 07:20:00 AM,22.908,0.0,,,,
118,06/19/25 07:30:00 AM,22.908,0.0,,,,
119,06/19/25 07:40:00 AM,23.004,0.0,,,,
120,06/19/25 07:50:00 AM,23.004,0.0,,,,
121,06/19/25 08:00:00 AM,23.004,0.0,,,,
122,06/19/25 08:10:00 AM,23.004,0.0,,,,
123,06/19/25 08:20:00 AM,23.004,0.0,,,,
124,06/19/25 08:30:00 AM,23.004,0.0,,,,
125,06/19/25 08:40:00 AM,23.004,0.0,,,,
126,06/19/25 08:50:00 AM,23.004,0.0,,,,
127,06/19/25 09:00:00 AM,23.004,0.0,,,,
128,06/19/25 09:10:00 AM,23.004,0.0,,,,
129,06/19/25 09:20:00 AM,23.100,2.0,,,,
130,06/19/25 09:30:00 AM,23.100,2.0,,,,
131,06/19/25 09:40:00 AM,23.196,2.0,,,,
132,06/19/25 09:50:00 AM,23.292,2.0,,,,
133,06/19/25 10:00:00 AM,23.292,2.0,,,,
134,06/19/25 10:10:00 AM,23.388,2.0,,,,
135,06/19/25 10:20:00 AM,23.388,2.0,,,,
136,06/19/25 10:30:00 AM,23.388,0.0,,,,
137,06/19/25 10:40:00 AM,23.388,0.0,,,,
138,06/19/25 10:50:00 AM,23.292,0.0,,,,
139,06/19/25 11:00:00 AM,23.292,0.0,,,,
140,06/19/25 11:10:00 AM,23.292,0.0,,,,
141,06/19/25 11:20:00 AM,23.292,3.0,,,,
142,06/19/25 11:30:00 AM,23.388,2.0,,,,
143,06/19/25 11:40:00 AM,23.388,3.0,,,,
144,06/19/25 11:50:00 AM,23.484,2.0,,,,
145,06/19/25 12:00:00 PM,23.484,3.0,,,,
146,06/19/25 12:10:00 PM,23.581,2.0,,,,
147,06/19/25 12:20:00 PM,23.581,2.0,,,,
148,06/19/25 12:30:00 PM,23.581,2.0,,,,
149,06/19/25 12:40:00 PM,23.581,0.0,,,,
150,06/19/25 12:50:00 PM,23.581,0.0,,,,
151,06/19/25 01:00:00 PM,23.484,0.0,,,,
152,06/19/25 01:10:00 PM,23.484,0.0,,,,
153,06/19/25 01:20:00 PM,23.388,0.0,,,,
154,06/19/25 01:30:00 PM,23.388,0.0,,,,
155,06/19/25 01:40:00 PM,23.388,0.0,,,,
156,06/19/25 01:50:00 PM,23.388,0.0,,,,
157,06/19/25 02:00:00 PM,23.388,0.0,,,,
158,06/19/25 02:10:00 PM,23.292,0.0,,,,
159,06/19/25 02:20:00 PM,23.292,0.0,,,,
160,06/19/25 02:30:00 PM,23.292,0.0,,,,
161,06/19/25 02:40:00 PM,23.292,0.0,,,,
162,06/19/25 02:50:00 PM,23.292,0.0,,,,
163,06/19/25 03:00:00 PM,23.292,0.0,,,,
164,06/19/25 03:10:00 PM,23.292,0.0,,,,
165,06/19/25 03:20:00 PM,23.292,0.0,,,,
166,06/19/25 03:30:00 PM,23.292,0.0,,,,
167,06/19/25 03:40:00 PM,23.292,0.0,,,,
168,06/19/25 03:50:00 PM,23.292,0.0,,,,
169,06/19/25 04:00:00 PM,23.292,0.0,,,,
170,06/19/25 04:10:00 PM,23.292,0.0,,,,
171,06/19/25 04:20:00 PM,23.292,0.0,,,,
172,06/19/25 04:30:00 PM,23.292,0.0,,,,
173,06/19/25 04:40:00 PM,23.292,0.0,,,,
174,06/19/25 04:50:00 PM,23.292,0.0,,,,
175,06/19/25 05:00:00 PM,23.292,0.0,,,,
176,06/19/25 05:10:00 PM,23.292,0.0,,,,
177,06/19/25 05:20:00 PM,23.292,0.0,,,,
178,06/19/25 05:30:00 PM,23.292,0.0,,,,
179,06/19/25 05:40:00 PM,23.292,0.0,,,,
180,06/19/25 05:50:00 PM,23.292,0.0,,,,
181,06/19/25 06:00:00 PM,23.292,0.0,,,,
182,06/19/25 06:10:00 PM,23.292,0.0,,,,
183,06/19/25 06:20:00 PM,23.292,0.0,,,,
184,06/19/25 06:30:00 PM,23.292,0.0,,,,
185,06/19/25 06:40:00 PM,23.292,0.0,,,,
186,06/19/25 06:50:00 PM,23.196,0.0,,,,
187,06/19/25 07:00:00 PM,23.196,0.0,,,,
188,06/19/25 07:10:00 PM,23.196,0.0,,,,
189,06/19/25 07:20:00 PM,23.196,0.0,,,,
190,06/19/25 07:30:00 PM,23.196,0.0,,,,
191,06/19/25 07:40:00 PM,23.196,0.0,,,,
192,06/19/25 07:50:00 PM,23.196,0.0,,,,
193,06/19/25 08:00:00 PM,23.196,0.0,,,,
194,06/19/25 08:10:00 PM,23.196,0.0,,,,
195,06/19/25 08:20:00 PM,23.100,0.0,,,,
196,06/19/25 08:30:00 PM,23.100,0.0,,,,
197,06/19/25 08:40:00 PM,23.100,0.0,,,,
198,06/19/25 08:50:00 PM,23.100,0.0,,,,
199,06/19/25 09:00:00 PM,23.100,0.0,,,,
200,06/19/25 09:10:00 PM,23.100,0.0,,,,
201,06/19/25 09:20:00 PM,23.100,0.0,,,,
202,06/19/25 09:30:00 PM,23.100,0.0,,,,
203,06/19/25 09:40:00 PM,23.004,0.0,,,,
204,06/19/25 09:50:00 PM,23.004,0.0,,,,
205,06/19/25 10:00:00 PM,23.004,0.0,,,,
206,06/19/25 10:10:00 PM,23.004,0.0,,,,
207,06/19/25 10:20:00 PM,23.004,0.0,,,,
208,06/19/25 10:30:00 PM,23.004,0.0,,,,
209,06/19/25 10:40:00 PM,23.004,0.0,,,,
210,06/19/25 10:50:00 PM,23.004,0.0,,,,
211,06/19/25 11:00:00 PM,23.004,0.0,,,,
212,06/19/25 11:10:00 PM,23.004,0.0,,,,
213,06/19/25 11:20:00 PM,23.004,0.0,,,,
214,06/19/25 11:30:00 PM,23.004,0.0,,,,
215,06/19/25 11:40:00 PM,23.004,0.0,,,,
216,06/19/25 11:50:00 PM,23.004,0.0,,,,
217,06/20/25 12:00:00 AM,23.004,0.0,,,,
218,06/20/25 12:10:00 AM,22.908,0.0,,,,
219,06/20/25 12:20:00 AM,22.908,0.0,,,,
220,06/20/25 12:30:00 AM,22.908,0.0,,,,
221,06/20/25 12:40:00 AM,22.908,0.0,,,,
222,06/20/25 12:50:00 AM,22.908,0.0,,,,
223,06/20/25 01:00:00 AM,22.908,0.0,,,,
224,06/20/25 01:10:00 AM,22.908,0.0,,,,
225,06/20/25 01:20:00 AM,22.908,0.0,,,,
226,06/20/25 01:30:00 AM,22.908,0.0,,,,
227,06/20/25 01:40:00 AM,22.908,0.0,,,,
228,06/20/25 01:50:00 AM,22.908,0.0,,,,
229,06/20/25 02:00:00 AM,22.908,0.0,,,,
230,06/20/25 02:10:00 AM,22.908,0.0,,,,
231,06/20/25 02:20:00 AM,22.908,0.0,,,,
232,06/20/25 02:30:00 AM,22.908,0.0,,,,
233,06/20/25 02:40:00 AM,22.908,0.0,,,,
234,06/20/25 02:50:00 AM,22.908,0.0,,,,
235,06/20/25 03:00:00 AM,22.908,0.0,,,,
236,06/20/25 03:10:00 AM,22.908,0.0,,,,
237,06/20/25 03:20:00 AM,22.908,0.0,,,,
238,06/20/25 03:30:00 AM,22.908,0.0,,,,
239,06/20/25 03:40:00 AM,22.908,0.0,,,,
240,06/20/25 03:50:00 AM,22.908,0.0,,,,
241,06/20/25 04:00:00 AM,22.908,0.0,,,,
242,06/20/25 04:10:00 AM,22.908,0.0,,,,
243,06/20/25 04:20:00 AM,23.004,0.0,,,,
244,06/20/25 04:30:00 AM,23.004,0.0,,,,
245,06/20/25 04:40:00 AM,23.004,0.0,,,,
246,06/20/25 04:50:00 AM,23.004,0.0,,,,
247,06/20/25 05:00:00 AM,23.004,0.0,,,,
248,06/20/25 05:10:00 AM,23.004,0.0,,,,
249,06/20/25 05:20:00 AM,23.004,0.0,,,,
250,06/20/25 05:30:00 AM,23.004,0.0,,,,
251,06/20/25 05:40:00 AM,23.004,0.0,,,,
252,06/20/25 05:50:00 AM,23.004,0.0,,,,
253,06/20/25 06:00:00 AM,23.100,0.0,,,,
254,06/20/25 06:10:00 AM,23.100,0.0,,,,
255,06/20/25 06:20:00 AM,23.100,0.0,,,,
256,06/20/25 06:30:00 AM,23.100,0.0,,,,
257,06/20/25 06:40:00 AM,23.100,0.0,,,,
258,06/20/25 06:50:00 AM,23.100,0.0,,,,
259,06/20/25 07:00:00 AM,23.100,0.0,,,,
260,06/20/25 07:10:00 AM,23.100,0.0,,,,
261,06/20/25 07:20:00 AM,23.100,0.0,,,,
262,06/20/25 07:30:00 AM,23.100,0.0,,,,
263,06/20/25 07:40:00 AM,23.100,0.0,,,,
264,06/20/25 07:50:00 AM,23.100,0.0,,,,
265,06/20/25 08:00:00 AM,23.100,0.0,,,,
266,06/20/25 08:10:00 AM,23.100,0.0,,,,
267,06/20/25 08:20:00 AM,23.100,0.0,,,,
268,06/20/25 08:30:00 AM,23.100,0.0,,,,
269,06/20/25 08:40:00 AM,23.100,0.0,,,,
270,06/20/25 08:50:00 AM,23.100,0.0,,,,
271,06/20/25 09:00:00 AM,23.100,3.0,,,,
272,06/20/25 09:10:00 AM,23.196,1.0,,,,
273,06/20/25 09:20:00 AM,23.196,1.0,,,,
274,06/20/25 09:30:00 AM,23.196,2.0,,,,
275,06/20/25 09:40:00 AM,23.292,0.0,,,,
276,06/20/25 09:50:00 AM,23.388,0.0,,,,
277,06/20/25 10:00:00 AM,23.388,0.0,,,,
278,06/20/25 10:10:00 AM,23.388,0.0,,,,
279,06/20/25 10:20:00 AM,23.388,0.0,,,,
280,06/20/25 10:30:00 AM,23.292,0.0,,,,
281,06/20/25 10:40:00 AM,23.292,0.0,,,,
282,06/20/25 10:50:00 AM,23.292,0.0,,,,
283,06/20/25 11:00:00 AM,23.292,0.0,,,,
284,06/20/25 11:10:00 AM,23.292,0.0,,,,
285,06/20/25 11:20:00 AM,23.292,0.0,,,,
286,06/20/25 11:30:00 AM,23.292,0.0,,,,
287,06/20/25 11:40:00 AM,23.292,0.0,,,,
288,06/20/25 11:50:00 AM,23.292,0.0,,,,
289,06/20/25 12:00:00 PM,23.292,0.0,,,,
290,06/20/25 12:10:00 PM,23.292,1.0,,,,
291,06/20/25 12:20:00 PM,23.292,1.0,,,,
292,06/20/25 12:30:00 PM,23.292,0.0,,,,
293,06/20/25 12:40:00 PM,23.292,1.0,,,,
294,06/20/25 12:50:00 PM,23.292,1.0,,,,
295,06/20/25 01:00:00 PM,23.292,0.0,,,,
296,06/20/25 01:10:00 PM,23.292,1.0,,,,
297,06/20/25 01:20:00 PM,23.292,1.0,,,,
298,06/20/25 01:30:00 PM,23.292,1.0,,,,
299,06/20/25 01:40:00 PM,23.292,0.0,,,,
300,06/20/25 01:50:00 PM,23.388,0.0,,,,
301,06/20/25 02:00:00 PM,23.388,0.0,,,,
302,06/20/25 02:10:00 PM,23.388,0.0,,,,
303,06/20/25 02:20:00 PM,23.388,0.0,,,,
304,06/20/25 02:30:00 PM,23.388,0.0,,,,
305,06/20/25 02:40:00 PM,23.388,0.0,,,,
306,06/20/25 02:50:00 PM,23.388,0.0,,,,
307,06/20/25 03:00:00 PM,23.388,0.0,,,,
308,06/20/25 03:10:00 PM,23.388,0.0,,,,
309,06/20/25 03:20:00 PM,23.388,0.0,,,,
310,06/20/25 03:30:00 PM,23.388,0.0,,,,
311,06/20/25 03:40:00 PM,23.388,0.0,,,,
312,06/20/25 03:50:00 PM,23.388,0.0,,,,
313,06/20/25 04:00:00 PM,23.388,0.0,,,,
314,06/20/25 04:10:00 PM,23.388,0.0,,,,
315,06/20/25 04:20:00 PM,23.388,0.0,,,,
316,06/20/25 04:30:00 PM,23.388,0.0,,,,
317,06/20/25 04:40:00 PM,23.388,0.0,,,,
318,06/20/25 04:50:00 PM,23.388,0.0,,,,
319,06/20/25 05:00:00 PM,23.388,0.0,,,,
320,06/20/25 05:10:00 PM,23.388,0.0,,,,
321,06/20/25 05:20:00 PM,23.388,0.0,,,,
322,06/20/25 05:30:00 PM,23.388,0.0,,,,
323,06/20/25 05:40:00 PM,23.388,0.0,,,,
324,06/20/25 05:50:00 PM,23.388,0.0,,,,
325,06/20/25 06:00:00 PM,23.388,0.0,,,,
326,06/20/25 06:10:00 PM,23.388,0.0,,,,
327,06/20/25 06:20:00 PM,23.388,0.0,,,,
328,06/20/25 06:30:00 PM,23.388,0.0,,,,
329,06/20/25 06:40:00 PM,23.388,0.0,,,,
330,06/20/25 06:50:00 PM,23.388,0.0,,,,
331,06/20/25 07:00:00 PM,23.388,0.0,,,,
332,06/20/25 07:10:00 PM,23.388,0.0,,,,
333,06/20/25 07:20:00 PM,23.388,0.0,,,,
334,06/20/25 07:30:00 PM,23.388,0.0,,,,
335,06/20/25 07:40:00 PM,23.388,0.0,,,,
336,06/20/25 07:50:00 PM,23.388,0.0,,,,
337,06/20/25 08:00:00 PM,23.292,0.0,,,,
338,06/20/25 08:10:00 PM,23.388,0.0,,,,
339,06/20/25 08:20:00 PM,23.292,0.0,,,,
340,06/20/25 08:30:00 PM,23.292,0.0,,,,
341,06/20/25 08:40:00 PM,23.292,0.0,,,,
342,06/20/25 08:50:00 PM,23.292,0.0,,,,
343,06/20/25 09:00:00 PM,23.292,0.0,,,,
344,06/20/25 09:10:00 PM,23.292,0.0,,,,
345,06/20/25 09:20:00 PM,23.292,0.0,,,,
346,06/20/25 09:30:00 PM,23.292,0.0,,,,
347,06/20/25 09:40:00 PM,23.292,0.0,,,,
348,06/20/25 09:50:00 PM,23.292,0.0,,,,
349,06/20/25 10:00:00 PM,23.292,0.0,,,,
350,06/20/25 10:10:00 PM,23.292,0.0,,,,
351,06/20/25 10:20:00 PM,23.292,0.0,,,,
352,06/20/25 10:30:00 PM,23.292,0.0,,,,
353,06/20/25 10:40:00 PM,23.292,0.0,,,,
354,06/20/25 10:50:00 PM,23.292,0.0,,,,
355,06/20/25 11:00:00 PM,23.292,0.0,,,,
356,06/20/25 11:10:00 PM,23.292,0.0,,,,
357,06/20/25 11:20:00 PM,23.292,0.0,,,,
358,06/20/25 11:30:00 PM,23.196,0.0,,,,
359,06/20/25 11:40:00 PM,23.196,0.0,,,,
360,06/20/25 11:50:00 PM,23.292,0.0,,,,
361,06/21/25 12:00:00 AM,23.196,0.0,,,,
362,06/21/25 12:10:00 AM,23.196,0.0,,,,
363,06/21/25 12:20:00 AM,23.196,0.0,,,,
364,06/21/25 12:30:00 AM,23.196,0.0,,,,
365,06/21/25 12:40:00 AM,23.196,0.0,,,,
366,06/21/25 12:50:00 AM,23.196,0.0,,,,
367,06/21/25 01:00:00 AM,23.196,0.0,,,,
368,06/21/25 01:10:00 AM,23.196,0.0,,,,
369,06/21/25 01:20:00 AM,23.196,0.0,,,,
370,06/21/25 01:30:00 AM,23.196,0.0,,,,
371,06/21/25 01:40:00 AM,23.196,0.0,,,,
372,06/21/25 01:50:00 AM,23.196,0.0,,,,
373,06/21/25 02:00:00 AM,23.196,0.0,,,,
374,06/21/25 02:10:00 AM,23.196,0.0,,,,
375,06/21/25 02:20:00 AM,23.196,0.0,,,,
376,06/21/25 02:30:00 AM,23.196,0.0,,,,
377,06/21/25 02:40:00 AM,23.196,0.0,,,,
378,06/21/25 02:50:00 AM,23.196,0.0,,,,
379,06/21/25 03:00:00 AM,23.196,0.0,,,,
380,06/21/25 03:10:00 AM,23.196,0.0,,,,
381,06/21/25 03:20:00 AM,23.196,0.0,,,,
382,06/21/25 03:30:00 AM,23.196,0.0,,,,
383,06/21/25 03:40:00 AM,23.100,0.0,,,,
384,06/21/25 03:50:00 AM,23.196,0.0,,,,
385,06/21/25 04:00:00 AM,23.196,0.0,,,,
386,06/21/25 04:10:00 AM,23.100,0.0,,,,
387,06/21/25 04:20:00 AM,23.100,0.0,,,,
388,06/21/25 04:30:00 AM,23.100,0.0,,,,
389,06/21/25 04:40:00 AM,23.100,0.0,,,,
390,06/21/25 04:50:00 AM,23.100,0.0,,,,
391,06/21/25 05:00:00 AM,23.100,0.0,,,,
392,06/21/25 05:10:00 AM,23.100,0.0,,,,
393,06/21/25 05:20:00 AM,23.100,0.0,,,,
394,06/21/25 05:30:00 AM,23.100,0.0,,,,
395,06/21/25 05:40:00 AM,23.100,0.0,,,,
396,06/21/25 05:50:00 AM,23.100,0.0,,,,
397,06/21/25 06:00:00 AM,23.100,0.0,,,,
398,06/21/25 06:10:00 AM,23.100,0.0,,,,
399,06/21/25 06:20:00 AM,23.100,0.0,,,,
400,06/21/25 06:30:00 AM,23.100,0.0,,,,
401,06/21/25 06:40:00 AM,23.100,0.0,,,,
402,06/21/25 06:50:00 AM,23.100,0.0,,,,
403,06/21/25 07:00:00 AM,23.100,0.0,,,,
404,06/21/25 07:10:00 AM,23.100,0.0,,,,
405,06/21/25 07:20:00 AM,23.100,0.0,,,,
406,06/21/25 07:30:00 AM,23.100,0.0,,,,
407,06/21/25 07:40:00 AM,23.100,0.0,,,,
408,06/21/25 07:50:00 AM,23.100,0.0,,,,
409,06/21/25 08:00:00 AM,23.100,0.0,,,,
410,06/21/25 08:10:00 AM,23.100,0.0,,,,
411,06/21/25 08:20:00 AM,23.100,0.0,,,,
412,06/21/25 08:30:00 AM,23.100,0.0,,,,
413,06/21/25 08:40:00 AM,23.100,0.0,,,,
414,06/21/25 08:50:00 AM,23.100,0.0,,,,
415,06/21/25 09:00:00 AM,23.100,0.0,,,,
416,06/21/25 09:10:00 AM,23.100,0.0,,,,
417,06/21/25 09:20:00 AM,23.100,0.0,,,,
418,06/21/25 09:30:00 AM,23.100,0.0,,,,
419,06/21/25 09:40:00 AM,23.100,0.0,,,,
420,06/21/25 09:50:00 AM,23.100,0.0,,,,
421,06/21/25 10:00:00 AM,23.100,0.0,,,,
422,06/21/25 10:10:00 AM,23.196,0.0,,,,
423,06/21/25 10:20:00 AM,23.196,0.0,,,,
424,06/21/25 10:30:00 AM,23.196,0.0,,,,
425,06/21/25 10:40:00 AM,23.196,1.0,,,,
426,06/21/25 10:50:00 AM,23.196,0.0,,,,
427,06/21/25 11:00:00 AM,23.196,0.0,,,,
428,06/21/25 11:10:00 AM,23.196,0.0,,,,
429,06/21/25 11:20:00 AM,23.196,0.0,,,,
430,06/21/25 11:30:00 AM,23.196,1.0,,,,
431,06/21/25 11:40:00 AM,23.196,0.0,,,,
432,06/21/25 11:50:00 AM,23.196,1.0,,,,
433,06/21/25 12:00:00 PM,23.196,1.0,,,,
434,06/21/25 12:10:00 PM,23.292,0.0,,,,
435,06/21/25 12:20:00 PM,23.292,1.0,,,,
436,06/21/25 12:30:00 PM,23.292,1.0,,,,
437,06/21/25 12:40:00 PM,23.292,1.0,,,,
438,06/21/25 12:50:00 PM,23.292,1.0,,,,
439,06/21/25 01:00:00 PM,23.292,1.0,,,,
440,06/21/25 01:10:00 PM,23.292,1.0,,,,
441,06/21/25 01:20:00 PM,23.388,1.0,,,,
442,06/21/25 01:30:00 PM,23.388,1.0,,,,
443,06/21/25 01:40:00 PM,23.388,1.0,,,,
444,06/21/25 01:50:00 PM,23.388,0.0,,,,
445,06/21/25 02:00:00 PM,23.388,0.0,,,,
446,06/21/25 02:10:00 PM,23.388,0.0,,,,
447,06/21/25 02:20:00 PM,23.388,0.0,,,,
448,06/21/25 02:30:00 PM,23.388,0.0,,,,
449,06/21/25 02:40:00 PM,23.388,0.0,,,,
450,06/21/25 02:50:00 PM,23.388,0.0,,,,
451,06/21/25 03:00:00 PM,23.388,0.0,,,,
452,06/21/25 03:10:00 PM,23.388,0.0,,,,
453,06/21/25 03:20:00 PM,23.388,0.0,,,,
454,06/21/25 03:30:00 PM,23.388,0.0,,,,
455,06/21/25 03:40:00 PM,23.388,0.0,,,,
456,06/21/25 03:50:00 PM,23.388,0.0,,,,
457,06/21/25 04:00:00 PM,23.388,0.0,,,,
458,06/21/25 04:10:00 PM,23.388,0.0,,,,
459,06/21/25 04:20:00 PM,23.388,0.0,,,,
460,06/21/25 04:30:00 PM,23.388,0.0,,,,
461,06/21/25 04:40:00 PM,23.484,0.0,,,,
462,06/21/25 04:50:00 PM,23.484,0.0,,,,
463,06/21/25 05:00:00 PM,23.484,0.0,,,,
464,06/21/25 05:10:00 PM,23.484,0.0,,,,
465,06/21/25 05:20:00 PM,23.484,0.0,,,,
466,06/21/25 05:30:00 PM,23.484,0.0,,,,
467,06/21/25 05:40:00 PM,23.484,0.0,,,,
468,06/21/25 05:50:00 PM,23.484,0.0,,,,
469,06/21/25 06:00:00 PM,23.484,0.0,,,,
470,06/21/25 06:10:00 PM,23.484,0.0,,,,
471,06/21/25 06:20:00 PM,23.484,0.0,,,,
472,06/21/25 06:30:00 PM,23.484,0.0,,,,
473,06/21/25 06:40:00 PM,23.484,0.0,,,,
474,06/21/25 06:50:00 PM,23.484,0.0,,,,
475,06/21/25 07:00:00 PM,23.484,0.0,,,,
476,06/21/25 07:10:00 PM,23.484,0.0,,,,
