Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total cell count	Trans. 700 nm	LED 3 [525 nm]	LED 4 [570 nm]	LED 5 [610 nm]	LED 6 [370 nm]	LED 7 [590 nm]	LED 8 [470 nm]	Pressure	Temp. LEDs	Temp. Sensor
date	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	r.u.	cells/ml	digits	digits	digits	digits	digits	digits	digits	bar	°C	°C
6/18/2025 12:56:15 PM	0.12	0.41	0.00	0.00	0.00	0.00	0.00	0.00	0.54	64.87	-0.78	24.07	65	412	0	0	0	0	0	0	477	118.32	0.15	0.51	4.09	0.36	4.29	1.17	0.92	23.86	25.42
6/18/2025 12:56:18 PM	0.14	0.78	0.00	0.00	0.00	0.00	0.00	0.12	0.92	65.53	-0.78	24.05	75	782	0	0	0	0	0	0	857	119.54	1.22	-0.88	5.28	3.34	5.87	1.41	0.92	23.92	25.47
6/18/2025 12:56:21 PM	0.00	0.88	0.00	0.00	0.00	0.00	0.00	0.03	0.88	65.80	-0.78	24.07	0	878	0	0	0	0	0	0	878	120.03	1.00	0.13	3.78	2.78	7.56	-1.43	0.92	24.01	25.52
6/18/2025 12:56:24 PM	0.00	1.04	0.00	0.00	0.00	0.00	0.00	0.06	1.04	68.01	-0.79	24.11	0	1039	0	0	0	0	0	0	1039	124.06	-3.51	0.75	3.62	3.15	9.71	0.41	0.92	24.08	25.52
6/18/2025 12:56:26 PM	0.07	0.68	0.00	0.00	0.00	0.00	0.00	0.06	0.74	66.68	-0.79	24.08	36	676	0	0	0	0	0	0	712	121.63	-2.83	-1.18	4.70	2.76	6.22	0.86	0.92	24.09	25.52
6/18/2025 12:56:29 PM	0.50	0.50	0.00	0.00	0.00	0.00	0.00	0.01	1.00	64.48	-0.78	24.11	266	503	0	0	0	0	0	0	769	117.63	-1.27	0.26	4.64	2.74	5.17	1.86	0.92	24.16	25.58
6/18/2025 12:56:32 PM	1.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.08	66.96	-0.78	24.10	574	0	0	0	0	0	0	0	574	122.13	-1.87	0.59	4.38	1.64	2.84	5.00	0.92	24.24	25.63
6/18/2025 12:56:35 PM	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.00	65.99	-0.79	24.06	0	0	0	0	0	0	0	0	0	120.37	-0.09	-2.87	0.99	2.17	2.46	-1.03	0.92	24.27	25.55
6/18/2025 12:56:37 PM	0.00	0.14	0.00	0.00	0.00	0.00	0.00	0.00	0.14	65.88	-0.78	24.05	0	141	0	0	0	0	0	0	141	120.17	-3.77	-1.49	4.61	-0.38	3.25	-6.18	0.92	24.31	25.58
6/18/2025 12:56:40 PM	0.00	0.43	0.00	0.06	0.00	0.00	0.00	0.00	0.49	64.65	-0.78	24.05	0	427	0	2	0	0	0	0	429	117.92	2.38	2.51	3.37	0.23	4.64	-0.47	0.92	24.35	25.61
6/18/2025 12:56:43 PM	0.00	0.45	0.00	0.00	0.00	0.00	0.00	0.00	0.45	63.81	-0.78	24.07	0	454	0	0	0	0	0	0	454	116.40	-0.78	0.94	6.58	-2.10	2.43	0.05	0.92	24.42	25.65
6/18/2025 12:56:46 PM	0.88	0.39	0.00	0.00	0.00	0.00	0.00	0.00	1.26	65.10	-0.78	24.09	464	387	0	0	0	0	0	0	851	118.75	-2.00	-2.31	5.82	3.29	4.37	3.17	0.92	24.44	25.61
6/18/2025 12:56:49 PM	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.34	0.00	64.28	-0.78	24.18	0	0	0	0	0	0	0	0	0	117.25	2.87	-1.50	0.25	5.18	-0.17	2.57	0.92	24.49	25.69
6/18/2025 12:56:51 PM	0.47	0.14	0.00	0.00	0.00	0.00	0.00	0.01	0.61	65.03	-0.77	24.20	250	141	0	0	0	0	0	0	391	118.61	-2.42	3.68	1.66	2.38	5.16	1.76	0.92	24.52	25.66
6/18/2025 12:56:54 PM	0.00	1.30	0.00	0.00	0.00	0.00	0.00	0.05	1.30	65.28	-0.78	24.15	0	1301	0	0	0	0	0	0	1301	119.08	0.40	-1.27	9.04	2.92	5.56	0.18	0.92	24.55	25.69
6/18/2025 12:56:57 PM	0.82	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.82	64.71	-0.78	24.17	432	0	0	0	0	0	0	0	432	118.04	-0.01	1.32	1.92	0.91	3.35	4.22	0.92	24.62	25.74
6/18/2025 12:57:00 PM	0.00	0.72	0.00	0.00	0.00	0.00	0.00	0.00	0.72	66.73	-0.78	24.24	0	716	0	0	0	0	0	0	716	121.72	1.23	-0.03	4.92	-1.51	6.03	-2.26	0.92	24.64	25.74
6/18/2025 12:57:02 PM	0.00	0.63	0.30	0.00	0.00	0.00	0.00	0.00	0.93	65.45	-0.78	24.29	0	629	135	0	0	0	0	0	764	119.40	3.50	-1.17	4.88	0.95	5.32	1.08	0.92	24.70	25.74
6/18/2025 12:57:05 PM	0.00	0.62	0.00	0.00	0.00	0.00	0.00	0.00	0.62	64.74	-0.66	24.28	0	618	0	0	0	0	0	0	618	118.09	0.24	0.95	2.88	-0.47	7.13	-1.16	0.94	24.73	25.73
6/18/2025 12:57:08 PM	0.00	0.40	0.00	0.00	0.00	0.00	0.00	0.14	0.40	65.31	-0.60	24.22	0	400	0	0	0	0	0	0	400	119.14	0.14	1.48	3.65	4.58	4.15	-1.79	0.94	24.75	25.79
6/18/2025 12:57:11 PM	0.00	0.49	0.00	0.54	0.00	0.00	0.00	0.00	1.02	48.05	-0.57	24.19	0	488	0	16	0	0	0	0	504	87.66	2.94	1.84	5.44	0.61	6.30	2.88	0.94	24.82	25.77
6/18/2025 12:57:14 PM	6.50	7.36	6.24	8.42	0.00	0.00	0.00	0.00	28.52	14.03	-0.55	24.12	3443	7357	2810	253	0	0	0	0	13862	25.64	38.99	16.57	67.48	20.93	70.35	106.68	0.95	24.80	25.77
6/18/2025 12:57:16 PM	3.35	10.40	9.29	4.01	0.00	0.00	0.00	0.00	27.05	7.12	-0.52	24.14	1778	10401	4179	120	0	0	0	0	16478	13.04	33.16	13.67	68.30	14.22	64.98	91.39	0.95	24.85	25.81
6/18/2025 12:57:19 PM	1.25	9.25	10.29	3.35	0.00	0.00	0.00	0.00	24.15	9.35	-0.53	24.11	660	9251	4632	101	0	0	0	0	14645	17.10	32.04	13.90	61.68	12.25	57.17	83.55	0.95	24.90	25.87
6/18/2025 12:57:22 PM	2.72	10.09	8.62	4.37	0.00	0.00	0.00	0.00	25.80	7.34	-0.52	24.05	1440	10092	3877	131	0	0	0	0	15540	13.43	32.56	13.43	66.43	13.05	64.24	86.95	0.95	24.92	25.87
6/18/2025 12:57:24 PM	3.18	9.34	7.57	4.63	0.00	0.00	0.00	0.00	24.73	7.31	-0.50	24.04	1685	9339	3408	139	0	0	0	0	14571	13.38	31.00	14.15	63.88	12.59	61.37	84.40	0.95	24.94	25.84
6/18/2025 12:57:28 PM	2.08	9.80	9.16	2.81	0.00	0.00	0.00	0.00	23.85	6.84	-0.47	24.00	1105	9797	4123	84	0	0	0	0	15109	12.52	29.40	12.38	61.18	12.66	57.12	78.33	0.95	24.99	25.90
6/18/2025 12:57:30 PM	2.56	9.08	7.50	3.55	0.00	0.00	0.00	0.00	22.69	6.12	-0.42	23.96	1358	9081	3375	106	0	0	0	0	13920	11.21	28.11	12.85	58.91	12.42	55.90	74.80	0.96	25.00	25.89
6/18/2025 12:57:33 PM	1.98	9.55	8.66	2.80	0.00	0.00	0.00	0.00	23.00	6.37	-0.40	23.94	1052	9551	3898	84	0	0	0	0	14585	11.66	28.40	12.43	59.49	12.45	55.51	74.87	0.96	25.04	25.93
6/18/2025 12:57:36 PM	2.11	9.56	8.42	3.05	0.00	0.00	0.00	0.00	23.14	6.15	-0.38	23.91	1120	9556	3789	92	0	0	0	0	14556	11.26	28.57	13.12	60.22	12.35	56.05	75.58	0.96	25.05	25.93
6/18/2025 12:57:38 PM	1.95	9.58	8.40	3.18	0.00	0.00	0.00	0.00	23.12	6.48	-0.37	23.93	1036	9582	3779	95	0	0	0	0	14493	11.87	28.85	13.02	60.38	12.22	56.60	75.51	0.96	25.09	25.97
6/18/2025 12:57:41 PM	2.04	9.55	8.43	3.24	0.00	0.00	0.00	0.00	23.26	6.23	-0.36	23.91	1080	9548	3793	97	0	0	0	0	14518	11.42	29.08	13.28	60.58	12.52	56.71	76.19	0.96	25.09	25.93
6/18/2025 12:57:44 PM	2.06	9.86	8.69	3.15	0.00	0.00	0.00	0.00	23.76	6.38	-0.34	23.89	1092	9858	3909	95	0	0	0	0	14954	11.68	29.49	13.45	61.86	12.80	57.69	77.35	0.97	25.15	25.93
6/18/2025 12:57:47 PM	1.99	9.91	8.67	3.42	0.00	0.00	0.00	0.00	23.99	6.59	-0.33	23.90	1055	9909	3901	103	0	0	0	0	14968	12.07	30.08	13.82	62.75	12.65	58.73	78.52	0.97	25.15	25.95
6/18/2025 12:57:49 PM	2.01	9.80	8.61	3.50	0.00	0.00	0.00	0.00	23.92	6.91	-0.31	23.92	1063	9799	3875	105	0	0	0	0	14843	12.65	30.18	13.65	62.38	12.85	58.71	78.48	0.97	25.14	25.93
6/18/2025 12:57:52 PM	2.06	9.68	8.73	3.30	0.00	0.00	0.00	0.00	23.77	6.37	-0.28	23.92	1091	9682	3930	99	0	0	0	0	14802	11.66	29.89	13.43	61.59	13.05	57.74	78.09	0.97	25.19	25.98
6/18/2025 12:57:55 PM	2.05	9.20	8.44	2.90	0.00	0.00	0.00	0.00	22.58	5.94	-0.23	23.79	1084	9197	3797	87	0	0	0	0	14165	10.87	28.16	12.58	58.20	12.75	54.35	73.93	0.98	25.21	26.02
6/18/2025 12:57:58 PM	1.91	9.14	8.46	2.83	0.00	0.00	0.00	0.00	22.35	5.88	-0.25	23.70	1013	9143	3809	85	0	0	0	0	14050	10.76	27.93	12.40	57.73	12.35	53.86	73.26	0.98	25.25	26.10
6/18/2025 12:58:00 PM	1.93	9.23	8.48	2.69	0.00	0.00	0.00	0.00	22.35	5.93	-0.29	23.75	1025	9231	3818	81	0	0	0	0	14156	10.86	27.66	12.39	57.77	12.33	53.65	72.82	0.97	25.27	26.03
