Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total cell count	Trans. 700 nm	LED 3 [525 nm]	LED 4 [570 nm]	LED 5 [610 nm]	LED 6 [370 nm]	LED 7 [590 nm]	LED 8 [470 nm]	Pressure	Temp. LEDs	Temp. Sensor
date	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	r.u.	cells/ml	digits	digits	digits	digits	digits	digits	digits	bar	°C	°C
7/3/2025 11:59:34 AM	0.40	0.60	0.00	0.00	0.00	0.00	0.00	0.00	1.00	65.47	-0.80	24.23	214	601	0	0	0	0	0	0	815	119.43	-1.62	0.16	3.66	1.47	7.03	2.20	0.92	23.53	24.79
7/3/2025 11:59:37 AM	0.00	1.70	0.00	0.00	0.00	0.00	0.00	0.00	1.70	63.42	-0.80	24.25	0	1699	0	0	0	0	0	0	1699	115.68	-0.07	0.74	9.44	1.13	8.16	-0.97	0.92	23.61	24.84
7/3/2025 11:59:39 AM	0.00	1.44	0.00	0.00	0.00	0.00	0.00	0.00	1.44	65.53	-0.80	24.26	0	1445	0	0	0	0	0	0	1445	119.53	0.95	-0.96	7.98	0.41	8.07	-1.28	0.92	23.65	24.83
7/3/2025 11:59:42 AM	0.00	0.36	0.00	0.00	0.00	0.00	0.00	0.00	0.36	64.55	-0.80	24.26	0	363	0	0	0	0	0	0	363	117.74	0.00	-1.43	0.85	0.97	7.41	-0.35	0.92	23.69	24.86
7/3/2025 11:59:44 AM	0.00	0.62	0.00	0.00	0.00	0.00	0.00	0.01	0.62	63.04	-0.80	24.25	0	618	0	0	0	0	0	0	618	115.00	0.44	1.28	7.41	2.49	1.59	-1.72	0.92	23.74	24.89
7/3/2025 11:59:47 AM	0.00	0.82	0.00	0.33	0.00	0.00	0.00	0.00	1.15	61.10	-0.80	24.26	0	825	0	10	0	0	0	0	834	111.46	6.02	2.68	6.64	1.85	5.16	-0.61	0.92	23.81	24.95
7/3/2025 11:59:50 AM	0.00	1.03	0.00	0.00	0.00	0.00	0.00	0.00	1.03	61.85	-0.79	24.23	0	1029	0	0	0	0	0	0	1029	112.82	1.15	2.32	8.21	-0.89	4.62	-5.77	0.92	23.84	24.91
7/3/2025 11:59:53 AM	0.00	1.03	0.00	0.00	0.00	0.00	0.00	0.00	1.03	62.96	-0.80	24.21	0	1035	0	0	0	0	0	0	1035	114.85	-2.02	-0.98	5.46	3.74	7.71	-5.55	0.92	23.89	24.92
7/3/2025 11:59:55 AM	0.12	0.00	0.32	0.00	0.00	0.00	0.00	0.05	0.44	65.08	-0.80	24.16	63	0	145	0	0	0	0	0	208	118.72	1.24	4.32	3.14	2.31	0.22	2.58	0.92	23.93	24.95
7/3/2025 11:59:58 AM	1.26	0.11	0.00	0.00	0.00	0.00	0.00	0.00	1.37	65.45	-0.80	24.13	668	110	0	0	0	0	0	0	778	119.39	0.04	-1.98	7.31	3.79	0.99	4.22	0.92	23.95	25.00
7/3/2025 12:00:01 PM	0.00	0.93	0.00	0.00	0.00	0.00	0.00	0.00	0.93	63.87	-0.76	24.14	0	931	0	0	0	0	0	0	931	116.50	0.81	-1.30	8.94	-2.76	3.94	-0.94	0.93	24.01	25.00
7/3/2025 12:00:04 PM	0.00	0.59	0.00	0.46	0.00	0.00	0.00	0.00	1.05	63.89	-0.70	24.16	0	586	0	14	0	0	0	0	600	116.55	1.55	1.96	2.98	-2.15	9.99	3.37	0.93	24.04	25.05
7/3/2025 12:00:06 PM	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.15	0.00	65.32	-0.65	24.16	0	0	0	0	0	0	0	0	0	119.14	-5.69	4.58	-3.54	2.94	0.40	3.06	0.94	24.08	25.05
7/3/2025 12:00:09 PM	0.24	0.00	0.00	0.00	0.00	0.00	0.00	0.24	0.24	66.65	-0.62	24.19	127	0	0	0	0	0	0	0	127	121.58	-1.79	-4.71	3.99	4.46	-1.99	4.01	0.94	24.10	25.05
7/3/2025 12:00:12 PM	0.00	0.52	0.26	0.69	0.00	0.00	0.00	0.05	1.48	64.61	-0.56	24.21	0	525	118	21	0	0	0	0	664	117.86	4.42	-0.76	4.80	4.21	8.89	3.85	0.94	24.14	25.07
7/3/2025 12:00:14 PM	4.45	0.32	2.65	0.00	0.00	0.00	0.00	0.71	7.42	69.40	-0.54	24.25	2360	317	1191	0	0	0	0	0	3868	126.59	10.52	5.09	11.57	27.95	8.11	30.22	0.95	24.21	25.12
7/3/2025 12:00:17 PM	4.46	1.49	4.41	0.00	0.00	0.00	0.00	0.27	10.35	71.96	-0.54	24.23	2362	1486	1983	0	0	0	0	0	5831	131.26	14.64	1.70	17.29	27.14	14.27	34.42	0.95	24.21	25.10
7/3/2025 12:00:20 PM	8.61	1.36	0.71	0.11	0.00	0.00	0.00	0.33	10.79	74.84	-0.52	24.21	4564	1360	321	3	0	0	0	0	6248	136.51	8.95	2.80	14.97	28.72	15.99	34.20	0.95	24.24	25.13
7/3/2025 12:00:23 PM	9.72	0.00	0.00	1.04	0.00	0.00	0.00	0.20	10.76	73.23	-0.51	24.19	5153	0	0	31	0	0	0	0	5185	133.57	9.12	4.87	10.77	28.79	15.25	37.78	0.95	24.29	25.15
7/3/2025 12:00:25 PM	8.40	1.92	0.55	0.00	0.00	0.00	0.00	0.54	10.87	73.85	-0.50	24.19	4451	1920	249	0	0	0	0	0	6620	134.71	8.93	4.56	17.32	30.96	16.13	34.06	0.95	24.34	25.15
