Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total cell count	Trans. 700 nm	LED 3 [525 nm]	LED 4 [570 nm]	LED 5 [610 nm]	LED 6 [370 nm]	LED 7 [590 nm]	LED 8 [470 nm]	Pressure	Temp. LEDs	Temp. Sensor
date	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	r.u.	cells/ml	digits	digits	digits	digits	digits	digits	digits	bar	°C	°C
7/3/2025 1:33:36 PM	0.13	0.89	0.00	0.00	0.00	0.00	0.00	0.01	1.02	57.90	-0.84	25.86	71	889	0	0	0	0	0	0	961	105.62	-0.17	1.67	6.27	2.02	5.19	0.69	0.92	25.14	26.67
7/3/2025 1:33:39 PM	0.15	0.79	0.00	0.00	0.00	0.00	0.00	0.00	0.93	47.33	-0.86	25.77	77	787	0	0	0	0	0	0	863	86.36	-0.01	-0.25	7.94	0.93	3.17	1.25	0.92	25.25	26.67
7/3/2025 1:33:42 PM	0.48	1.01	0.00	0.00	0.00	0.00	0.00	0.04	1.50	64.97	-0.83	25.76	256	1014	0	0	0	0	0	0	1270	118.51	-1.26	0.89	7.69	3.64	5.61	2.12	0.92	25.30	26.77
7/3/2025 1:33:45 PM	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	58.43	-0.83	25.75	0	0	0	0	0	0	0	0	0	106.59	-1.32	-1.01	-3.00	-1.75	6.11	2.32	0.92	25.36	26.75
7/3/2025 1:33:47 PM	0.00	0.32	0.00	0.00	0.00	0.00	0.00	0.00	0.32	52.73	-0.84	25.81	0	319	0	0	0	0	0	0	319	96.20	-5.68	2.02	6.26	-2.79	3.15	-5.79	0.92	25.40	26.77
7/3/2025 1:33:50 PM	0.00	0.63	0.00	0.00	0.00	0.00	0.00	0.00	0.63	55.71	-0.84	25.84	0	626	0	0	0	0	0	0	626	101.63	-1.45	2.06	8.40	-1.76	1.65	0.20	0.92	25.47	26.90
7/3/2025 1:33:53 PM	0.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.62	49.62	-0.84	25.89	324	4	0	0	0	0	0	0	328	90.53	-4.92	-7.83	1.33	1.65	7.58	2.98	0.92	25.50	26.90
7/3/2025 1:33:56 PM	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	61.39	-0.83	25.95	0	0	0	0	0	0	0	0	0	111.98	-2.55	3.08	1.37	-6.16	3.32	-0.26	0.92	25.57	26.87
7/3/2025 1:33:58 PM	0.00	1.11	0.00	0.00	0.00	0.00	0.00	0.00	1.11	65.51	-0.83	25.97	0	1111	0	0	0	0	0	0	1111	119.50	-0.33	-5.78	6.01	0.05	8.99	-2.73	0.92	25.66	26.88
