Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total cell count	Trans. 700 nm	LED 3 [525 nm]	LED 4 [570 nm]	LED 5 [610 nm]	LED 6 [370 nm]	LED 7 [590 nm]	LED 8 [470 nm]	Pressure	Temp. LEDs	Temp. Sensor
date	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	r.u.	cells/ml	digits	digits	digits	digits	digits	digits	digits	bar	°C	°C
7/3/2025 1:03:30 PM	0.00	0.58	0.00	0.00	0.00	0.00	0.00	0.03	0.58	63.59	-0.84	23.73	0	577	0	0	0	0	0	0	577	115.99	-1.53	1.47	8.38	2.94	0.55	-1.55	0.92	23.43	24.91
7/3/2025 1:03:33 PM	0.00	0.16	0.00	0.23	0.00	0.00	0.00	0.13	0.38	65.08	-0.84	23.73	0	155	0	7	0	0	0	0	162	118.72	4.61	-1.16	1.23	4.00	6.23	-0.75	0.92	23.50	24.91
7/3/2025 1:03:36 PM	0.86	1.12	0.09	0.00	0.00	0.00	0.00	0.03	2.07	64.05	-0.83	23.76	457	1121	40	0	0	0	0	0	1617	116.84	2.83	-3.11	8.75	4.28	6.22	3.52	0.92	23.59	24.95
7/3/2025 1:03:39 PM	0.00	0.15	0.00	0.00	0.00	0.00	0.00	0.00	0.15	62.52	-0.84	23.77	0	150	0	0	0	0	0	0	150	114.04	2.99	0.98	2.14	2.75	3.24	-4.93	0.92	23.64	24.95
7/3/2025 1:03:41 PM	0.00	1.16	0.00	0.00	0.00	0.00	0.00	0.00	1.16	65.64	-0.83	23.73	0	1158	0	0	0	0	0	0	1158	119.73	6.25	1.05	5.28	-1.12	7.82	-3.53	0.92	23.69	24.99
7/3/2025 1:03:44 PM	0.00	1.71	0.00	0.00	0.00	0.00	0.00	0.00	1.71	63.70	-0.83	23.74	0	1708	0	0	0	0	0	0	1708	116.20	1.51	-4.64	6.17	-4.28	13.47	2.74	0.92	23.75	25.02
7/3/2025 1:03:47 PM	0.00	0.95	0.00	0.00	0.00	0.00	0.00	0.11	0.95	61.61	-0.83	23.76	0	947	0	0	0	0	0	0	947	112.39	-1.04	1.02	8.38	3.55	3.51	0.53	0.92	23.81	25.08
7/3/2025 1:03:49 PM	0.20	0.79	0.00	0.00	0.00	0.00	0.00	0.00	0.99	60.36	-0.83	23.76	107	793	0	0	0	0	0	0	900	110.11	-0.54	-2.01	2.89	1.87	8.98	0.98	0.92	23.83	25.10
7/3/2025 1:03:52 PM	0.00	1.47	0.00	0.00	0.00	0.00	0.00	0.00	1.47	63.01	-0.84	23.76	0	1469	0	0	0	0	0	0	1469	114.93	2.95	-3.22	8.61	-0.61	8.02	-3.30	0.92	23.89	25.05
7/3/2025 1:03:55 PM	0.00	1.28	0.00	0.00	0.00	0.00	0.00	0.04	1.28	63.08	-0.84	23.77	0	1277	0	0	0	0	0	0	1277	115.06	0.17	0.37	6.63	2.88	7.66	-0.20	0.92	23.95	25.12
7/3/2025 1:03:57 PM	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.05	0.00	60.05	-0.83	23.79	0	0	0	0	0	0	0	0	0	109.54	0.75	1.42	2.23	2.28	1.69	-1.38	0.92	24.01	25.12
7/3/2025 1:04:01 PM	0.00	0.98	0.00	0.00	0.00	0.00	0.00	0.00	0.98	59.73	-0.84	23.78	0	980	0	0	0	0	0	0	980	108.95	2.81	0.64	3.76	-1.22	8.72	-1.58	0.92	24.03	25.12
7/3/2025 1:04:03 PM	0.00	0.00	0.00	0.41	0.00	0.00	0.00	0.00	0.41	64.78	-0.84	23.80	0	0	0	12	0	0	0	0	12	118.18	5.65	-0.06	1.60	-1.96	4.82	1.81	0.92	24.08	25.13
7/3/2025 1:04:06 PM	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	62.77	-0.84	23.80	0	0	0	0	0	0	0	0	0	114.51	-0.20	-0.19	0.78	0.95	0.80	-0.11	0.92	24.14	25.18
7/3/2025 1:04:09 PM	0.00	0.82	0.00	0.00	0.00	0.00	0.00	0.15	0.82	60.95	-0.84	23.82	0	817	0	0	0	0	0	0	817	111.19	0.64	-1.59	5.12	3.77	6.31	0.75	0.92	24.17	25.23
7/3/2025 1:04:11 PM	0.00	0.97	0.00	0.00	0.00	0.00	0.00	0.00	0.97	65.56	-0.84	23.84	0	968	0	0	0	0	0	0	968	119.59	-0.39	3.38	4.89	-1.19	7.65	-2.80	0.92	24.20	25.21
7/3/2025 1:04:14 PM	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.15	0.00	64.27	-0.84	23.82	0	0	0	0	0	0	0	0	0	117.24	-0.15	3.52	2.68	3.75	0.51	-0.78	0.92	24.25	25.21
7/3/2025 1:04:17 PM	0.34	1.04	0.00	0.00	0.00	0.00	0.00	0.00	1.37	64.98	-0.84	23.82	179	1037	0	0	0	0	0	0	1216	118.54	0.20	2.74	6.31	1.28	6.57	2.16	0.92	24.27	25.24
7/3/2025 1:04:20 PM	0.00	0.45	0.03	0.00	0.00	0.00	0.00	0.03	0.48	65.08	-0.83	23.79	0	451	13	0	0	0	0	0	464	118.71	1.34	2.26	4.16	1.60	3.66	0.21	0.92	24.30	25.23
7/3/2025 1:04:22 PM	0.00	1.43	0.00	0.00	0.00	0.00	0.00	0.00	1.43	62.40	-0.82	23.79	0	1431	0	0	0	0	0	0	1431	113.83	-2.43	-3.92	7.75	-0.36	9.66	-1.34	0.92	24.32	25.24
7/3/2025 1:04:25 PM	0.00	0.61	0.13	0.37	0.00	0.00	0.00	0.00	1.11	62.19	-0.84	23.82	0	612	59	11	0	0	0	0	682	113.44	2.43	1.23	5.15	1.74	6.68	2.43	0.92	24.36	25.32
7/3/2025 1:04:28 PM	0.32	1.20	0.00	0.00	0.00	0.00	0.00	0.09	1.51	62.80	-0.80	23.82	168	1197	0	0	0	0	0	0	1365	114.55	-0.75	4.57	5.70	3.88	8.10	2.04	0.92	24.44	25.47
7/3/2025 1:04:31 PM	0.00	1.11	0.00	0.00	0.00	0.00	0.00	0.00	1.11	60.77	-0.87	23.81	0	1105	0	0	0	0	0	0	1105	110.85	-2.22	0.76	8.50	-0.25	5.33	-0.61	0.92	24.46	25.23
7/3/2025 1:04:33 PM	0.00	0.97	0.00	0.16	0.00	0.00	0.00	0.00	1.13	62.33	-0.86	23.82	0	974	0	5	0	0	0	0	979	113.71	2.55	-0.35	5.17	-3.42	8.89	2.73	0.92	24.49	25.28
7/3/2025 1:04:36 PM	0.00	0.45	0.00	0.00	0.00	0.00	0.00	0.13	0.45	63.15	-0.84	23.86	0	448	0	0	0	0	0	0	448	115.19	2.22	-2.38	3.07	4.18	5.48	-2.07	0.92	24.49	25.24
7/3/2025 1:04:39 PM	0.91	0.04	0.00	0.51	0.00	0.00	0.00	0.00	1.46	62.80	-0.85	23.86	482	38	0	15	0	0	0	0	535	114.55	1.38	0.87	2.90	2.78	7.48	5.93	0.92	24.54	25.37
7/3/2025 1:04:42 PM	0.84	0.46	0.00	0.00	0.00	0.00	0.00	0.00	1.31	62.95	-0.85	23.88	447	464	0	0	0	0	0	0	911	114.83	1.06	-2.31	5.85	0.65	4.77	4.47	0.92	24.57	25.37
7/3/2025 1:04:45 PM	0.00	1.40	0.00	0.00	0.00	0.00	0.00	0.00	1.40	65.51	-0.84	23.88	0	1399	0	0	0	0	0	0	1399	119.50	-3.69	2.62	7.56	0.78	8.38	-1.85	0.92	24.59	25.47
7/3/2025 1:04:47 PM	0.00	0.14	0.00	0.00	0.00	0.00	0.00	0.00	0.14	61.89	-0.85	23.86	0	140	0	0	0	0	0	0	140	112.89	-1.22	-3.96	4.88	1.48	2.17	-2.51	0.92	24.59	25.39
7/3/2025 1:04:50 PM	0.00	0.21	0.00	0.00	0.00	0.00	0.00	0.12	0.21	63.80	-0.85	23.91	0	210	0	0	0	0	0	0	210	116.38	0.08	-3.32	3.80	3.58	3.50	-1.00	0.92	24.64	25.47
7/3/2025 1:04:53 PM	0.00	0.33	0.10	0.00	0.00	0.00	0.00	0.07	0.44	65.32	-0.85	23.89	0	333	46	0	0	0	0	0	379	119.16	2.43	-0.00	4.70	2.35	2.66	0.35	0.92	24.70	25.48
7/3/2025 1:04:56 PM	0.00	1.26	0.00	0.00	0.00	0.00	0.00	0.03	1.26	63.30	-0.84	23.89	0	1256	0	0	0	0	0	0	1256	115.47	0.98	2.46	5.55	2.91	8.08	-0.90	0.92	24.69	25.44
7/3/2025 1:04:58 PM	0.46	0.00	0.00	0.00	0.00	0.00	0.00	0.03	0.46	50.28	-0.84	23.91	243	0	0	0	0	0	0	0	243	91.73	-3.94	0.40	-0.49	2.70	6.73	2.12	0.92	24.73	25.40
7/3/2025 1:05:01 PM	0.27	0.59	0.00	0.00	0.00	0.00	0.00	0.00	0.86	42.57	-0.83	23.94	144	589	0	0	0	0	0	0	733	77.67	-2.95	1.49	6.07	-0.32	4.42	2.89	0.92	24.76	25.45
7/3/2025 1:05:04 PM	0.00	0.22	0.00	0.00	0.00	0.00	0.00	0.00	0.22	62.38	-0.84	23.99	0	215	0	0	0	0	0	0	215	113.79	-0.32	0.43	2.87	-0.64	4.18	0.28	0.92	24.74	25.47
7/3/2025 1:05:06 PM	0.00	0.89	0.00	0.00	0.00	0.00	0.00	0.00	0.89	54.36	-0.84	23.94	0	887	0	0	0	0	0	0	887	99.17	1.83	0.36	6.61	-1.02	5.24	-2.41	0.92	24.82	25.45
7/3/2025 1:05:09 PM	0.00	0.69	0.00	0.00	0.00	0.00	0.00	0.00	0.69	65.74	-0.81	23.90	0	692	0	0	0	0	0	0	692	119.92	-0.10	1.02	5.23	0.89	5.29	-6.23	0.92	24.81	25.50
7/3/2025 1:05:12 PM	0.22	0.09	0.00	0.00	0.00	0.00	0.00	0.00	0.31	63.07	-0.72	23.87	118	87	0	0	0	0	0	0	205	115.05	-3.31	-0.48	3.77	-0.76	3.46	2.54	0.93	24.85	25.60
7/3/2025 1:05:14 PM	0.00	0.65	0.41	0.00	0.00	0.00	0.00	0.00	1.05	64.82	-0.67	23.85	0	646	184	0	0	0	0	0	830	118.23	2.30	2.65	6.54	-0.21	3.71	2.97	0.93	24.89	25.57
7/3/2025 1:05:17 PM	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	63.46	-0.64	23.86	0	0	0	0	0	0	0	0	0	115.76	-1.28	0.09	4.20	0.28	-0.70	0.05	0.94	24.90	25.60
7/3/2025 1:05:20 PM	7.66	1.34	0.33	0.00	0.00	0.00	0.00	0.00	9.33	63.96	-0.61	23.67	4058	1337	150	0	0	0	0	0	5545	116.67	6.46	-0.97	12.93	19.15	15.56	27.86	0.94	24.95	25.57
7/3/2025 1:05:23 PM	9.37	1.78	1.52	0.51	0.00	0.00	0.00	0.00	13.18	70.05	-0.59	23.30	4968	1780	684	15	0	0	0	0	7447	127.77	11.12	5.07	19.78	26.51	19.31	41.24	0.94	24.95	25.58
