Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total cell count	Trans. 700 nm	LED 3 [525 nm]	LED 4 [570 nm]	LED 5 [610 nm]	LED 6 [370 nm]	LED 7 [590 nm]	LED 8 [470 nm]	Pressure	Temp. LEDs	Temp. Sensor
date	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	r.u.	cells/ml	digits	digits	digits	digits	digits	digits	digits	bar	°C	°C
7/3/2025 9:11:55 AM	1.71	1.13	0.00	0.78	0.00	0.00	0.00	0.09	3.62	73.83	5.81	12.31	907	1130	0	23	0	0	0	0	2060	134.66	4.85	2.64	9.20	8.79	11.13	9.48	1.57	22.00	23.20
7/3/2025 9:11:58 AM	2.57	1.12	0.00	0.86	0.00	0.00	0.00	0.00	4.56	73.52	5.85	12.40	1364	1123	0	26	0	0	0	0	2513	134.10	5.38	2.83	10.05	9.77	12.05	12.02	1.57	21.98	23.25
7/3/2025 9:12:01 AM	1.76	1.38	0.38	0.51	0.00	0.00	0.00	0.07	4.02	73.78	5.91	12.54	932	1375	170	15	0	0	0	0	2493	134.58	5.03	2.81	9.95	9.12	11.23	10.04	1.58	21.92	23.17
7/3/2025 9:12:04 AM	1.58	1.33	0.37	0.53	0.00	0.00	0.00	0.09	3.80	72.47	5.97	12.44	835	1333	165	16	0	0	0	0	2349	132.18	4.97	2.67	9.64	8.95	11.06	9.59	1.58	21.88	23.17
7/3/2025 9:12:06 AM	1.98	1.34	0.18	0.78	0.00	0.00	0.00	0.05	4.27	73.63	6.02	12.46	1048	1336	80	24	0	0	0	0	2487	134.30	5.46	3.08	10.42	9.47	12.06	10.85	1.59	21.86	23.15
7/3/2025 9:12:09 AM	1.70	1.17	0.20	0.72	0.00	0.00	0.00	0.09	3.79	73.90	6.06	12.40	901	1169	90	22	0	0	0	0	2181	134.79	5.14	2.73	9.43	9.10	11.18	10.01	1.59	21.83	23.17
7/3/2025 9:12:12 AM	1.67	1.20	0.09	0.77	0.00	0.00	0.00	0.10	3.73	73.78	6.09	12.19	885	1200	43	23	0	0	0	0	2150	134.57	5.08	2.80	9.53	9.10	11.30	9.76	1.60	21.82	23.14
7/3/2025 9:12:15 AM	1.69	1.08	0.00	0.91	0.00	0.00	0.00	0.10	3.68	73.62	6.15	12.10	898	1078	0	27	0	0	0	0	2003	134.28	5.11	2.99	9.28	9.13	11.38	9.95	1.60	21.73	23.07
7/3/2025 9:12:17 AM	1.69	1.22	0.09	0.76	0.00	0.00	0.00	0.10	3.76	73.78	6.19	12.08	895	1217	42	23	0	0	0	0	2177	134.58	5.07	2.97	9.66	9.10	11.27	9.79	1.61	21.72	23.04
7/3/2025 9:12:20 AM	1.64	1.17	0.05	0.71	0.00	0.00	0.00	0.11	3.58	74.11	6.22	12.08	871	1173	24	21	0	0	0	0	2089	135.17	4.81	2.80	9.30	8.92	10.90	9.37	1.61	21.68	23.09
7/3/2025 9:12:23 AM	1.57	1.21	0.08	0.67	0.00	0.00	0.00	0.11	3.53	73.91	6.26	12.19	833	1215	36	20	0	0	0	0	2104	134.82	4.72	2.87	9.34	8.80	10.79	9.10	1.61	21.65	23.04
7/3/2025 9:12:25 AM	1.64	1.20	0.03	0.78	0.00	0.00	0.00	0.12	3.65	73.89	6.30	12.25	868	1198	15	23	0	0	0	0	2105	134.78	5.00	3.06	9.58	9.16	11.14	9.60	1.62	21.62	23.03
7/3/2025 9:12:28 AM	1.70	1.18	0.05	0.82	0.00	0.00	0.00	0.09	3.75	73.48	6.35	12.38	899	1184	24	24	0	0	0	0	2131	134.04	5.10	3.20	9.70	9.06	11.21	9.82	1.62	21.58	23.03
7/3/2025 9:12:31 AM	1.70	1.17	0.00	0.89	0.00	0.00	0.00	0.11	3.77	73.97	6.39	12.30	902	1172	0	27	0	0	0	0	2100	134.93	5.24	3.22	9.77	9.29	11.44	10.00	1.63	21.53	22.99
